lemRank,lemma,PoS,lemFreq,wordFreq,word
3116,double,v,24576,3117,doubling
3116,double,v,24576,2521,doubles
3117,satellite,n,24573,18443,satellite
3117,satellite,n,24573,6130,satellites
3118,nearby,j,24560,24517,nearby
3118,nearby,j,24560,43,near-by
3119,comprehensive,j,24553,24553,comprehensive
3120,stable,j,24549,24520,stable
3120,stable,j,24549,29,stabler
3121,medication,n,24549,15446,medication
3121,medication,n,24549,9103,medications
3122,script,n,24547,19861,script
3122,script,n,24547,4686,scripts
3123,educate,v,24527,10752,educate
3123,educate,v,24527,8517,educated
3123,educate,v,24527,4797,educating
3123,educate,v,24527,461,educates
3124,efficient,j,24525,24525,efficient
3125,risk,v,24524,16860,risk
3125,risk,v,24524,3444,risking
3125,risk,v,24524,2905,risked
3125,risk,v,24524,1315,risks
3126,welcome,j,24515,24512,welcome
3127,scare,v,24484,9852,scare
3127,scare,v,24484,8269,scared
3127,scare,v,24484,3721,scares
3127,scare,v,24484,2642,scaring
3128,psychology,n,24479,24349,psychology
3128,psychology,n,24479,130,psychologies
3129,logic,n,24470,24080,logic
3129,logic,n,24470,390,logics
3130,economics,n,24463,24463,economics
3131,update,n,24444,14204,update
3131,update,n,24444,10240,updates
3132,nevertheless,r,24438,24438,nevertheless
3133,devil,n,24433,19903,devil
3133,devil,n,24433,4530,devils
3134,thirty,m,24427,24427,thirty
3135,beat,n,24421,20367,beat
3135,beat,n,24421,4054,beats
3136,charity,n,24405,18668,charity
3136,charity,n,24405,5737,charities
3137,fiber,n,24394,19172,fiber
3137,fiber,n,24394,5222,fibers
3138,wave,v,24391,10800,waved
3138,wave,v,24391,7340,waving
3138,wave,v,24391,3976,wave
3138,wave,v,24391,2275,waves
3139,ideal,j,24367,24367,ideal
3140,friendship,n,24359,19029,friendship
3140,friendship,n,24359,5330,friendships
3141,net,n,24355,17995,net
3141,net,n,24355,6330,nets
3141,net,n,24355,30,neti
3142,motivation,n,24342,19806,motivation
3142,motivation,n,24342,4536,motivations
3143,differently,r,24322,24322,differently
3144,reserve,n,24319,13152,reserve
3144,reserve,n,24319,11167,reserves
3145,observer,n,24293,13781,observers
3145,observer,n,24293,10512,observer
3146,humanity,n,24254,24254,humanity
3147,survivor,n,24240,15003,survivors
3147,survivor,n,24240,9237,survivor
3148,fence,n,24223,19744,fence
3148,fence,n,24223,4479,fences
3149,quietly,r,24222,24222,quietly
3150,humor,n,24213,22268,humor
3150,humor,n,24213,1700,humour
3150,humor,n,24213,177,humors
3150,humor,n,24213,68,humours
3151,major,n,24191,14817,major
3151,major,n,24191,7498,majors
3151,major,n,24191,1876,maj
3152,funeral,n,24184,21572,funeral
3152,funeral,n,24184,2612,funerals
3153,spokesman,n,24143,23097,spokesman
3153,spokesman,n,24143,1046,spokesmen
3154,extension,n,24142,20345,extension
3154,extension,n,24142,3797,extensions
3155,loose,j,24139,24139,loose
3156,sink,v,24129,8006,sink
3156,sink,v,24129,6447,sank
3156,sink,v,24129,4236,sunk
3156,sink,v,24129,4160,sinking
3156,sink,v,24129,1279,sinks
3157,historian,n,24128,12910,historian
3157,historian,n,24128,11218,historians
3158,ruin,v,24113,9915,ruin
3158,ruin,v,24113,9680,ruined
3158,ruin,v,24113,3570,ruining
3158,ruin,v,24113,948,ruins
3159,balance,v,24104,10384,balance
3159,balance,v,24104,6429,balanced
3159,balance,v,24104,5312,balancing
3159,balance,v,24104,1979,balances
3160,chemical,n,24096,15522,chemicals
3160,chemical,n,24096,8574,chemical
3161,singer,n,24095,17320,singer
3161,singer,n,24095,6775,singers
3162,drunk,j,24079,23905,drunk
3162,drunk,j,24079,174,drunker
3163,swim,v,24072,10025,swim
3163,swim,v,24072,8835,swimming
3163,swim,v,24072,3614,swam
3163,swim,v,24072,1277,swims
3163,swim,v,24072,321,swum
3164,onion,n,24049,13683,onion
3164,onion,n,24049,10366,onions
3165,specialist,n,24031,14077,specialist
3165,specialist,n,24031,9954,specialists
3166,missing,j,24015,24015,missing
3167,white,n,24014,19158,whites
3167,white,n,24014,4856,white
3168,pan,n,24011,19294,pan
3168,pan,n,24011,4687,pans
3168,pan,n,24011,30,pani
3169,distribute,v,24006,13294,distributed
3169,distribute,v,24006,6301,distribute
3169,distribute,v,24006,3186,distributing
3169,distribute,v,24006,1225,distributes
3170,silly,j,24001,23483,silly
3170,silly,j,24001,285,silliest
3170,silly,j,24001,233,sillier
3171,deck,n,23996,21098,deck
3171,deck,n,23996,2898,decks
3172,reflection,n,23994,18177,reflection
3172,reflection,n,23994,5817,reflections
3173,shortly,r,23986,23986,shortly
3174,database,n,23984,18422,database
3174,database,n,23984,5517,databases
3174,database,n,23984,38,data-base
3174,database,n,23984,7,data-bases
3175,flow,v,23932,7421,flowing
3175,flow,v,23932,6231,flow
3175,flow,v,23932,6169,flows
3175,flow,v,23932,4111,flowed
3176,remote,j,23930,23552,remote
3176,remote,j,23930,329,remotest
3176,remote,j,23930,49,remoter
3177,permission,n,23927,22843,permission
3177,permission,n,23927,1084,permissions
3178,remarkable,j,23919,23919,remarkable
3179,everyday,j,23918,23747,everyday
3179,everyday,j,23918,171,every-day
3180,lifestyle,n,23917,19994,lifestyle
3180,lifestyle,n,23917,3528,lifestyles
3180,lifestyle,n,23917,317,life-style
3180,lifestyle,n,23917,78,life-styles
3181,sweep,v,23911,13614,swept
3181,sweep,v,23911,4999,sweep
3181,sweep,v,23911,3213,sweeping
3181,sweep,v,23911,2085,sweeps
3182,naked,j,23909,23909,naked
3183,sufficient,j,23898,23898,sufficient
3184,lion,n,23871,12942,lion
3184,lion,n,23871,10929,lions
3185,consumption,n,23864,23836,consumption
3185,consumption,n,23864,28,consumptions
3186,capability,n,23836,13035,capabilities
3186,capability,n,23836,10801,capability
3187,practice,v,23797,10895,practicing
3187,practice,v,23797,9611,practiced
3187,practice,v,23797,3269,practices
3187,practice,v,23797,22,practice
3188,emission,n,23770,19301,emissions
3188,emission,n,23770,4469,emission
3189,Sidebar,n,23763,23497,sidebar
3189,Sidebar,n,23763,252,sidebars
3189,Sidebar,n,23763,14,side-bar
3190,crap,n,23756,23111,crap
3190,crap,n,23756,611,craps
3190,crap,n,23756,34,crapper
3191,dealer,n,23742,12438,dealer
3191,dealer,n,23742,11304,dealers
3192,measurement,n,23736,12509,measurement
3192,measurement,n,23736,11227,measurements
3193,vital,j,23700,22999,vital
3193,vital,j,23700,701,vitals
3194,impressive,j,23687,23687,impressive
3195,bake,v,23686,12780,bake
3195,bake,v,23686,6860,baking
3195,bake,v,23686,3543,baked
3195,bake,v,23686,503,bakes
3196,fantastic,j,23669,23657,fantastic
3196,fantastic,j,23669,12,fan-tastic
3197,adviser,n,23663,14702,adviser
3197,adviser,n,23663,8961,advisers
3198,yield,v,23640,10621,yield
3198,yield,v,23640,6359,yielded
3198,yield,v,23640,4288,yields
3198,yield,v,23640,2372,yielding
3199,mere,j,23631,23264,mere
3199,mere,j,23631,367,merest
3200,imagination,n,23622,21745,imagination
3200,imagination,n,23622,1877,imaginations
3201,radical,j,23620,23620,radical
3202,tragedy,n,23619,20694,tragedy
3202,tragedy,n,23619,2925,tragedies
3203,scary,j,23596,21368,scary
3203,scary,j,23596,1269,scariest
3203,scary,j,23596,959,scarier
3204,consultant,n,23591,16796,consultant
3204,consultant,n,23591,6795,consultants
3205,correct,v,23582,12574,correct
3205,correct,v,23582,7517,corrected
3205,correct,v,23582,2656,correcting
3205,correct,v,23582,835,corrects
3206,lieutenant,n,23579,22453,lieutenant
3206,lieutenant,n,23579,1126,lieutenants
3207,upset,v,23566,20693,upset
3207,upset,v,23566,1851,upsetting
3207,upset,v,23566,1022,upsets
3208,attractive,j,23563,23563,attractive
3209,acre,n,23558,19582,acres
3209,acre,n,23558,3976,acre
3210,drawing,n,23549,13483,drawing
3210,drawing,n,23549,10066,drawings
3211,defeat,v,23537,11209,defeated
3211,defeat,v,23537,9367,defeat
3211,defeat,v,23537,2949,defeating
3211,defeat,v,23537,12,defeats
3212,newly,r,23531,23531,newly
3213,scandal,n,23525,18913,scandal
3213,scandal,n,23525,4612,scandals
3214,ambassador,n,23522,21418,ambassador
3214,ambassador,n,23522,2104,ambassadors
3215,ooh,u,23498,23498,ooh
3216,spot,v,23494,11437,spotted
3216,spot,v,23494,7825,spot
3216,spot,v,23494,2262,spotting
3216,spot,v,23494,1970,spots
3217,content,j,23491,23491,content
3218,round,j,23484,23054,round
3218,round,j,23484,404,rounder
3218,round,j,23484,25,roundest
3219,bench,n,23481,20505,bench
3219,bench,n,23481,2976,benches
3220,guide,v,23475,15254,guide
3220,guide,v,23475,8094,guided
3220,guide,v,23475,122,guiding
3220,guide,v,23475,5,guides
3221,counter,n,23475,20648,counter
3221,counter,n,23475,2827,counters
3222,chemical,j,23464,23464,chemical
3223,odds,n,23462,23462,odds
3224,rat,n,23442,12874,rat
3224,rat,n,23442,10568,rats
3225,horror,n,23430,19584,horror
3225,horror,n,23430,3846,horrors
3226,appeal,v,23427,10882,appeal
3226,appeal,v,23427,5596,appealing
3226,appeal,v,23427,5493,appealed
3226,appeal,v,23427,1448,appeals
3226,appeal,v,23427,8,appealling
3227,vulnerable,j,23392,23392,vulnerable
3228,prevention,n,23383,23319,prevention
3228,prevention,n,23383,64,preventions
3229,square,j,23378,23378,square
3230,segment,n,23372,15634,segment
3230,segment,n,23372,7735,segments
3231,ban,v,23359,9942,banned
3231,ban,v,23359,7891,ban
3231,ban,v,23359,4194,banning
3231,ban,v,23359,1332,bans
3232,tail,n,23344,18362,tail
3232,tail,n,23344,4982,tails
3233,constitute,v,23339,10077,constitute
3233,constitute,v,23339,7706,constitutes
3233,constitute,v,23339,4450,constituted
3233,constitute,v,23339,1106,constituting
3234,badly,r,23330,23330,badly
3235,bless,v,23307,13619,bless
3235,bless,v,23307,8211,blessed
3235,bless,v,23307,1051,blessing
3235,bless,v,23307,426,blesses
3236,literary,j,23305,23305,literary
3237,magic,j,23302,23302,magic
3238,implementation,n,23294,22234,implementation
3238,implementation,n,23294,1060,implementations
3239,legitimate,j,23286,23286,legitimate
3240,slight,j,23283,17013,slight
3240,slight,j,23283,6152,slightest
3240,slight,j,23283,118,slighter
3241,crash,v,23281,8946,crashed
3241,crash,v,23281,6967,crash
3241,crash,v,23281,5244,crashing
3241,crash,v,23281,2124,crashes
3242,strip,n,23266,17249,strip
3242,strip,n,23266,6017,strips
3243,desperate,j,23253,23253,desperate
3244,distant,j,23251,23251,distant
3245,preference,n,23230,12516,preference
3245,preference,n,23230,10714,preferences
3246,politically,r,23229,23229,politically
3247,feedback,n,23220,22665,feedback
3247,feedback,n,23220,555,feedbacks
3248,health-care,n,23216,16548,healthcare
3248,health-care,n,23216,6668,health-care
3249,criminal,n,23214,13773,criminals
3249,criminal,n,23214,9441,criminal
3250,can,n,23201,14758,can
3250,can,n,23201,8443,cans
3251,Italian,j,23199,23199,italian
3252,detailed,j,23161,23161,detailed
3253,buyer,n,23157,13904,buyers
3253,buyer,n,23157,9253,buyer
3254,wrong,r,23141,23141,wrong
3255,cooperation,n,23135,22168,cooperation
3255,cooperation,n,23135,929,co-operation
3255,cooperation,n,23135,32,cooperations
3255,cooperation,n,23135,6,co-operations
3256,profession,n,23135,19258,profession
3256,profession,n,23135,3877,professions
3257,incredibly,r,23108,23108,incredibly
3258,orange,j,23088,23088,orange
3259,killing,n,23084,17010,killing
3259,killing,n,23084,6074,killings
3260,sue,v,23083,9217,sued
3260,sue,v,23083,8983,sue
3260,sue,v,23083,4286,suing
3260,sue,v,23083,574,sues
3260,sue,v,23083,23,sueing
3261,photographer,n,23062,16182,photographer
3261,photographer,n,23062,6880,photographers
3262,running,j,23050,23050,running
3263,engagement,n,23041,21224,engagement
3263,engagement,n,23041,1817,engagements
3264,differ,v,23032,13785,differ
3264,differ,v,23032,4371,differs
3264,differ,v,23032,4083,differed
3264,differ,v,23032,793,differing
3265,paint,n,23029,21107,paint
3265,paint,n,23029,1921,paints
3266,pitch,n,23028,17682,pitch
3266,pitch,n,23028,5346,pitches
3267,extensive,j,23021,23021,extensive
3268,salad,n,23010,19592,salad
3268,salad,n,23010,3418,salads
3269,stair,n,23001,23001,stairs
3270,notice,n,22997,20567,notice
3270,notice,n,22997,2430,notices
3271,grace,n,22995,21738,grace
3271,grace,n,22995,1257,graces
3272,divorce,n,22992,21899,divorce
3272,divorce,n,22992,1093,divorces
3273,vessel,n,22977,12042,vessel
3273,vessel,n,22977,10935,vessels
3274,pig,n,22965,13615,pig
3274,pig,n,22965,9350,pigs
3275,assignment,n,22955,14379,assignment
3275,assignment,n,22955,8576,assignments
3276,distinction,n,22938,18103,distinction
3276,distinction,n,22938,4835,distinctions
3277,fit,j,22936,21806,fit
3277,fit,j,22936,918,fittest
3277,fit,j,22936,212,fitter
3278,circuit,n,22927,19122,circuit
3278,circuit,n,22927,3805,circuits
3279,acid,n,22925,17105,acid
3279,acid,n,22925,5820,acids
3280,Canadian,j,22924,22924,canadian
3281,flee,v,22896,12032,fled
3281,flee,v,22896,6116,flee
3281,flee,v,22896,4089,fleeing
3281,flee,v,22896,659,flees
3282,efficiency,n,22889,21369,efficiency
3282,efficiency,n,22889,1520,efficiencies
3283,memorial,n,22884,21535,memorial
3283,memorial,n,22884,1349,memorials
3284,proposed,j,22864,22864,proposed
3285,blue,n,22857,15626,blues
3285,blue,n,22857,7231,blue
3286,entity,n,22849,12617,entity
3286,entity,n,22849,10232,entities
3287,iphone,n,22844,21221,iphone
3287,iphone,n,22844,1623,iphones
3288,punishment,n,22839,20765,punishment
3288,punishment,n,22839,2074,punishments
3289,pause,v,22805,13248,paused
3289,pause,v,22805,4093,pause
3289,pause,v,22805,2951,pauses
3289,pause,v,22805,2513,pausing
3290,pill,n,22802,12960,pills
3290,pill,n,22802,9842,pill
3291,rub,v,22774,7483,rub
3291,rub,v,22774,7451,rubbed
3291,rub,v,22774,5759,rubbing
3291,rub,v,22774,2081,rubs
3292,romantic,j,22772,22772,romantic
3293,myth,n,22770,16291,myth
3293,myth,n,22770,6479,myths
3294,economist,n,22756,11394,economists
3294,economist,n,22756,11362,economist
3295,Latin,j,22755,22755,latin
3296,decent,j,22751,22712,decent
3296,decent,j,22751,39,decenter
3297,assistant,j,22741,22741,assistant
3298,craft,n,22724,16816,craft
3298,craft,n,22724,5907,crafts
3299,poetry,n,22722,22705,poetry
3299,poetry,n,22722,17,poetries
3300,terrorist,j,22697,22697,terrorist
3301,thread,n,22683,17014,thread
3301,thread,n,22683,5669,threads
3302,wooden,j,22683,22683,wooden
3303,confuse,v,22680,15599,confused
3303,confuse,v,22680,4789,confuse
3303,confuse,v,22680,1286,confusing
3303,confuse,v,22680,1006,confuses
3304,subject,i,22677,22677,subject
3305,privilege,n,22671,16062,privilege
3305,privilege,n,22671,6609,privileges
3306,coal,n,22670,20857,coal
3306,coal,n,22670,1813,coals
3307,fool,n,22667,15909,fool
3307,fool,n,22667,6758,fools
3308,cow,n,22660,13109,cow
3308,cow,n,22660,9551,cows
3309,characterize,v,22657,13260,characterized
3309,characterize,v,22657,5122,characterize
3309,characterize,v,22657,2228,characterizes
3309,characterize,v,22657,1252,characterizing
3309,characterize,v,22657,541,characterised
3309,characterize,v,22657,148,characterise
3309,characterize,v,22657,55,characterises
3309,characterize,v,22657,51,characterising
3310,pie,n,22654,19106,pie
3310,pie,n,22654,3548,pies
3311,decrease,v,22654,8170,decreased
3311,decrease,v,22654,8123,decrease
3311,decrease,v,22654,3974,decreases
3311,decrease,v,22654,2387,decreasing
3312,resort,n,22647,19639,resort
3312,resort,n,22647,3006,resorts
3313,legacy,n,22631,21273,legacy
3313,legacy,n,22631,1358,legacies
3314,re,i,22620,22620,re
3315,stress,v,22587,10423,stressed
3315,stress,v,22587,6530,stress
3315,stress,v,22587,2993,stresses
3315,stress,v,22587,2641,stressing
3316,frankly,r,22564,22564,frankly
3317,matter,d,22486,22486,matter
3318,cancel,v,22480,8623,cancel
3318,cancel,v,22480,7572,canceled
3318,cancel,v,22480,3590,cancelled
3318,cancel,v,22480,1513,canceling
3318,cancel,v,22480,616,cancelling
3318,cancel,v,22480,566,cancels
3319,derive,v,22469,14311,derived
3319,derive,v,22469,4279,derive
3319,derive,v,22469,2951,derives
3319,derive,v,22469,928,deriving
3320,dumb,j,22462,19958,dumb
3320,dumb,j,22462,1355,dumbest
3320,dumb,j,22462,1149,dumber
3321,scope,n,22460,21002,scope
3321,scope,n,22460,1458,scopes
3322,formation,n,22441,19599,formation
3322,formation,n,22441,2842,formations
3323,grandfather,n,22432,21504,grandfather
3323,grandfather,n,22432,901,grandfathers
3323,grandfather,n,22432,27,grand-father
3324,hence,r,22424,22424,hence
3325,wish,n,22423,14128,wish
3325,wish,n,22423,8295,wishes
3326,margin,n,22417,14439,margin
3326,margin,n,22417,7978,margins
3327,wound,n,22414,11401,wounds
3327,wound,n,22414,11013,wound
3328,exhibition,n,22400,17814,exhibition
3328,exhibition,n,22400,4586,exhibitions
3329,legislature,n,22388,18991,legislature
3329,legislature,n,22388,3397,legislatures
3330,furthermore,r,22381,22381,furthermore
3331,portrait,n,22377,15333,portrait
3331,portrait,n,22377,7044,portraits
3332,Catholic,n,22367,13910,catholics
3332,Catholic,n,22367,8457,catholic
3333,sustain,v,22359,11056,sustain
3333,sustain,v,22359,6807,sustained
3333,sustain,v,22359,3302,sustaining
3333,sustain,v,22359,1194,sustains
3334,uniform,n,22332,14896,uniform
3334,uniform,n,22332,7436,uniforms
3335,painful,j,22292,22292,painful
3336,loud,j,22276,13627,loud
3336,loud,j,22276,7282,louder
3336,loud,j,22276,1367,loudest
3337,miracle,n,22275,16144,miracle
3337,miracle,n,22275,6131,miracles
3338,harm,n,22267,20911,harm
3338,harm,n,22267,1356,harms
3339,zero,m,22266,21931,zero
3339,zero,m,22266,209,zeros
3339,zero,m,22266,126,zeroes
3340,tactic,n,22260,15485,tactics
3340,tactic,n,22260,6775,tactic
3341,mask,n,22256,15622,mask
3341,mask,n,22256,6634,masks
3342,calm,v,22255,18356,calm
3342,calm,v,22255,2244,calmed
3342,calm,v,22255,926,calming
3342,calm,v,22255,729,calms
3343,inflation,n,22242,22204,inflation
3343,inflation,n,22242,38,inflations
3344,hunting,n,22232,22232,hunting
3345,physically,r,22212,22212,physically
3346,final,n,22206,14871,final
3346,final,n,22206,7335,finals
3347,flesh,n,22204,22123,flesh
3347,flesh,n,22204,81,fleshes
3348,temporary,j,22199,22199,temporary
3349,fellow,n,22194,17582,fellow
3349,fellow,n,22194,4612,fellows
3350,nerve,n,22174,14503,nerve
3350,nerve,n,22174,7671,nerves
3351,lung,n,22170,11209,lung
3351,lung,n,22170,10961,lungs
3352,steady,j,22152,21739,steady
3352,steady,j,22152,327,steadier
3352,steady,j,22152,86,steadiest
3353,headline,n,22141,13259,headlines
3353,headline,n,22141,8882,headline
3354,sudden,j,22133,22133,sudden
3355,successfully,r,22130,22130,successfully
3356,defendant,n,22117,14090,defendant
3356,defendant,n,22117,8027,defendants
3357,pole,n,22115,13693,pole
3357,pole,n,22115,8418,poles
3358,satisfy,v,22111,10548,satisfy
3358,satisfy,v,22111,9041,satisfied
3358,satisfy,v,22111,1447,satisfies
3358,satisfy,v,22111,1075,satisfying
3359,entrance,n,22111,20350,entrance
3359,entrance,n,22111,1761,entrances
3360,aircraft,n,22111,21982,aircraft
3360,aircraft,n,22111,129,aircrafts
